Image_URL,Barcode,CountryName,MinimumDate,MaximumDate,collectorName1,verbatimCollector1,HUH_BotanistID_1,Top_Primary_tested_name,Top_Primary_master_name,Top_Primary_master_irn,Top_Primary_id_match,Top_Primary_name_match,Top_Primary_FM_Country_match,Top_Primary_FM_Date_match,Top_Primary_FM_Team_match,Top_Primary_HUH_Country_match,Top_Primary_HUH_Date_match,Top_Primary_HUH_Team_match,Top_Primary_score,collectorName2,verbatimCollector2,HUH_BotanistID_2,Top_Sec2_tested_name,Top_Sec2_master_name,Top_Sec2_master_irn,Top_Sec2_id_match,Top_Sec2_name_match,Top_Sec2_FM_Country_match,Top_Sec2_FM_Date_match,Top_Sec2_FM_Team_match,Top_Sec2_HUH_Country_match,Top_Sec2_HUH_Date_match,Top_Sec2_HUH_Team_match,Top_Sec2_score,collectorName3,verbatimCollector3,HUH_BotanistID_3,Top_Sec3_tested_name,Top_Sec3_master_name,Top_Sec3_master_irn,Top_Sec3_id_match,Top_Sec3_name_match,Top_Sec3_FM_Country_match,Top_Sec3_FM_Date_match,Top_Sec3_FM_Team_match,Top_Sec3_HUH_Country_match,Top_Sec3_HUH_Date_match,Top_Sec3_HUH_Team_match,Top_Sec3_score,collectorName4,verbatimCollector4,HUH_BotanistID_4,Top_Sec4_tested_name,Top_Sec4_master_name,Top_Sec4_master_irn,Top_Sec4_id_match,Top_Sec4_name_match,Top_Sec4_FM_Country_match,Top_Sec4_FM_Date_match,Top_Sec4_FM_Team_match,Top_Sec4_HUH_Country_match,Top_Sec4_HUH_Date_match,Top_Sec4_HUH_Team_match,Top_Sec4_score,collectorName5,verbatimCollector5,HUH_BotanistID_5,Top_Sec5_tested_name,Top_Sec5_master_name,Top_Sec5_master_irn,Top_Sec5_id_match,Top_Sec5_name_match,Top_Sec5_FM_Country_match,Top_Sec5_FM_Date_match,Top_Sec5_FM_Team_match,Top_Sec5_HUH_Country_match,Top_Sec5_HUH_Date_match,Top_Sec5_HUH_Team_match,Top_Sec5_score,verbatimCollector6,Unnamed: 0,Multimedia_IRN,Taxon,Taxon_IRN,Powo_Id,CollectorNumber,CatologueNumber,VerbatimCollectionDate,Ambiguous,Non_Ambiguous,Years,DateValidation,Locality_IRN,StateProvinceTerritory,Municipality,PreciseLocality,AltitudeMin,AltitudeMax,AltitudeUnits,VerbatimAltitude,LatitudeDMS,LongitudeDMS,Habitat,PlantDescription,HUH_UUID_1,HUH_UUID_2,HUH_UUID_3,HUH_UUID_4,HUH_UUID_5,verbatimCollector7,verbatimCollector8
http://fm-digital-assets.fieldmuseum.org/2818/034/V0616082F.jpg,V0616082F,Costa Rica,20 Jan 1971,,"Hartshorn, G. S.",Gary S. Hartshorn,139166,"Gary S. Hartshorn (Hartshorn, G. S.)",Gary S. Hartshorn (HUH),33331,False|Unlisted_M,True,True|Costa Rica,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818034,Ficus americana subsp. americana,288523,,987,1854191,20 January 1971,,20 January 1971,1971,In Range,44620,Heredia,,Vicinity of San Miguel,500.0,,Metres,,,,,"""eugeniifolia-form""",3bd9262b-b0bd-42a7-8d09-f832c42ef2ab,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/967/V0616083F.jpg,V0616083F,Costa Rica,3 May 1995,,"Gonzalez, Jose",Jose Gonzalez,175946,"Jose Gonzalez (Gonzalez, Jose)",Jose Gonzalez (FM),,True|175946,True,False,False,False|No-team-data,False,False,False|No-team-data,Name|ID,L. J. Poveda,L. J. Poveda,149073,L. J. Poveda (L. J. Poveda),L. J. Poveda (FM),52675,True|149073,True,True|Costa Rica,False,False,True|Costa Rica,True|Lifespan,False,Name|ID|Country|Date,,G. Granados,,G. Granados (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,"Gonzalez, L.",L. Gonzalez,110287,"L. Gonzalez (Gonzalez, L.)",Luciano Gonzalez M. (HUH),52383,False|Unlisted_M,True,False,True,True|2,False,False,False|No-team-data,Name|Date|Team,,,,,,,,,,,,,,,,,,2817967,Ficus americana subsp. americana,288523,,727,2189685,3 May 1995,,3 May 1995,1995,Collector Found (No Master Range),2265,Limón,Pococí,"Canton de Pococi, Llanura de Santa Clara; Guacimo. Centro Ecologico Morpho sendero Corinto",210.0,,Metres,,10 11 55 N,83 54 25 W,,"Arbol de 10 m x 20 cm DAP. Siconos blanco-amarillos con puntos cafes. Creciendo en bosque. ""eugeniifolia-form""",0d6b4d6e-3639-4fed-82f5-aa9705351f67,95aa5546-c845-42a8-accc-fd4f2d1a436d,,243fe98b-ca34-4210-8387-e6e4b9901fa0,,,
http://fm-digital-assets.fieldmuseum.org/2818/084/V0616084F.jpg,V0616084F,Costa Rica,20 Feb 1977,,,Wm. Burger,,Wm. Burger (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,Gary Visconti,,Gary Visconti (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,Johnnie Gentry,Johnnie Gentry,,Johnnie Gentry (Johnnie Gentry),Amy E. Trauth-Nare (HUH),14472,True|1947,False,False,False,False,False,False,False|No-team-data,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818084,Ficus americana,97325,,10666,1797490,20 Feb 1977,,20 Feb 1977,1977,Collector Not Found,1884,,,Rio Baru near Dominical on the Pacific Coast,0.0,20.0,Metres,,9 17 N,83 52 W,Secondary growth and evergreen tropical wet forest remannts,"Tree, about 5.0 m. tall, growing on a tree trunk; about 1.0-2.0 m. above ground. Outer branches drooping slightly. Fruit becoming pinkish",,,23a7af07-37e7-42bb-92e2-8d4f0a7ebefd,,,,
http://fm-digital-assets.fieldmuseum.org/2817/985/V0616085F.jpg,V0616085F,Costa Rica,20 Feb 1977,,,Wm. Burger,,Wm. Burger (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,Gary Visconti,,Gary Visconti (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,Johnnie Gentry,Johnnie Gentry,,Johnnie Gentry (Johnnie Gentry),Amy E. Trauth-Nare (HUH),14472,True|1947,False,False,False,False,False,False,False|No-team-data,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817985,Ficus americana,97325,,10658,1797477,20 Feb. 1977,,20 Feb. 1977,1977,Collector Not Found,1884,,,Rio Baru near Dominical on the Pacific Coast,0.0,20.0,Metres,,9 17 N,83 52 W,Secondary growth and evergreen tropical wet forest remnants,"Small tree growing on the base of a larger tree, with many pendant branches, at edge of river. Leaves lustrous above, slightly succulent. Figs palce whitish on pale greenish stalks. ",,,23a7af07-37e7-42bb-92e2-8d4f0a7ebefd,,,,
http://fm-digital-assets.fieldmuseum.org/2818/058/V0616086F.jpg,V0616086F,Costa Rica,28 May 1972,,"Lent, Roy W.",Roy W. Lent,120315,"Roy W. Lent (Lent, Roy W.)",Roy W. Lent (HUH),67735,False|Unlisted_M,True,True|Costa Rica,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818058,Ficus americana,97325,,2533,1724448,28 May 1972,,28 May 1972,1972,In Range,1996,Cartago,,"pastures beside Rio Pejibaye, between Rio Taus & Quebrada Azul. ",760.0,,Metres,,,,,Riverside strangler shrub of 5m. White Latex. Taus,bf1640e7-1423-4a06-a763-4509241daaf8,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/043/V0616087F.jpg,V0616087F,Costa Rica,8 Feb 1965,,"Williams, Louis O.",Louis O. Williams,116572,"Louis O. Williams (Williams, Louis O.)",L. O. Williams (FM),52245,True|116572,True,True|Costa Rica,True,True|1,True|Costa Rica,True|Lifespan,True|2,Name|ID|Country|Date|Team,Antonio Molina R.,Antonio Molina R.,,Antonio Molina R. (Antonio Molina R.),H. M. Curran (FM),36607,True|1707,False,False,True,False,False,False,False,ID|Date,"Williams, Terua P.",Terua P. Williams,125153,"Terua P. Williams (Williams, Terua P.)",Terua P. Williams (HUH),71670,True|125153,True,True|Costa Rica,True,True|1,False,False,False|No-team-data,Name|ID|Country|Date|Team,"Gibson, Dorothy L. Nash",Dorothy N. Gibson,178085,"Dorothy N. Gibson (Gibson, Dorothy L. Nash)",Dorothy L. N. Gibson (HUH),24805,True|178085,False,True|Costa Rica,True,True|2,False,False,False|No-team-data,ID|Country|Date|Team,,,,,,,,,,,,,,,,,,2818043,Ficus americana,97325,,29142,1724447,"February 8, 1965",,"February 8, 1965",1965,In Range,188,Alajuela,,"Hacienda la Marina, Rio San Rafael, canton de Aguas Zarcas",400.0,500.0,Metres,,,,Atlantic rain forest area,"Tree to 12 m. tall, at edge of river",a6c1b785-e03d-42a4-a555-c440bca31cf1,76a2c95c-f0df-403e-b971-00001398fa26,e4bf4f39-a360-4bdc-89e2-456b5c0c50bf,54483dbb-a2f0-4cab-93dc-b7231ebe3681,,,
http://fm-digital-assets.fieldmuseum.org/2818/115/V0616088F.jpg,V0616088F,Costa Rica,23 Apr 1938,,"Orozco, Javier",J. M. Orozco,189395,"J. M. Orozco (Orozco, Javier)",José M. Orozco Casorla (HUH),47343,False|Unlisted_M,True,True|Costa Rica,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818115,Ficus americana,97325,,70,930767,Abril 23-38,,Abril 23-38,1938,In Range,188,Alajuela,,San Josecito,,,,,,,,"Arbol de ramas muy extendidas en la parte inferior del follaje; ""higueron""",ca81839c-0d94-4593-bd0c-c32f9f261535,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/089/V0616089F.jpg,V0616089F,Costa Rica,30 Mar 1930,,,[A. M. Buner],,[A. M. Buner] (nan),,,False|Brackets,False|Brackets,False|Brackets,False|Brackets,False|Brackets,False|Brackets,False|Brackets,False|Brackets,BRACKETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818089,Ficus americana,97325,,12141,855909,30-III-1930,,30-III-1930,1930,Collector Not Found,1884,,,Puerto Jimenez de Osa / Golfo Dulce,10.0,,Metres,,,,,,,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/048/V0616090F.jpg,V0616090F,Costa Rica,,,,[Myron Walter],,[Myron Walter] (nan),,,False|Brackets,False|Brackets,False|Brackets,False|Brackets,False|Brackets,False|Brackets,False|Brackets,False|Brackets,BRACKETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818048,Ficus americana,97325,,83,1633054,s.d.,,s.d.,,Collector Not Found,188,Alajuela,San Carlos,near Muelle de San Carlos.,,,,,,,,Tree 4 meters high growing along roadside,,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/056/V0616091F.jpg,V0616091F,Costa Rica,20 Jun 1949,,"Holm, Richard William",Richard W. Holm,134858,"Richard W. Holm (Holm, Richard William)",R. W. Holm (FM),66638,True|134858,True,True|Costa Rica,True,False,True|Costa Rica,True|Both,True|1,Name|ID|Country|Date|Team,,Hugh H. Iltis,,Hugh H. Iltis (nan),H. H. Iltis (FM),39065,False|Unlisted,True,True|Costa Rica,True,True|1,True|Costa Rica,True|Both,True|1,Name|Country|Date|Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818056,Ficus americana,97325,,23,1397663,20 June 1949,,20 June 1949,1949,In Range,1996,Cartago,Turrialba,"flood plains of Rio Reventazon; Valley of RIo Reventazon, near Inter-American Institute of Agricultural Sciences, 3 km. SE of Turrialba.",500.0,600.0,Metres,,83 41 N,9 55 W,In tropical rain forest,Tree 30 m.,59d02cc7-74b8-4436-87f7-ebc0d8b49ca6,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/014/V0616092F.jpg,V0616092F,Costa Rica,00 00 1931,,"Lankester, C. H.",C. H. Lankester,103290,"C. H. Lankester (Lankester, C. H.)",Charles H. Lankester (HUH),21281,True|103290,True,True|Costa Rica,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818014,Ficus americana,97325,,1332,650605,[Feb] 1931,[Feb] 1931,,1931,In Range,1884,,,El Rodeo,,,,,,,,Fruits cherry red,96ef7bf3-b156-4b9b-a590-0ecc9edc7a4f,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/133/V0616093F.jpg,V0616093F,Nicaragua,29 May 1947,1 Jun 1947,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Nicaragua,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818133,Ficus americana,97325,,9133,1276856,"May 29-June 1, 1947",,"May 29-June 1, 1947",1947,In Range,324,Chontales,La Libertad,VIcinity of La Libertad,500.0,700.0,Metres,,,,River bank.,"""Higo.""; Large tree. Fruit pale red",2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/057/V0616094F.jpg,V0616094F,Nicaragua,9 Apr 1961,,"Bunting, George Sydney",George S. Bunting,138161,"George S. Bunting (Bunting, George Sydney)",G. S. Bunting (FM),34066,True|138161,True,False,True,True|1,False,True|Lifespan,True|1,Name|ID|Date|Team,"Licht, L.",L. Licht,,"L. Licht (Licht, L.)",L. Licht (FM),173330,False|Unlisted,True,False,True,False,True|Nicaragua,False,True|1,Name|Country|Date|Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818057,Ficus americana,97325,,1172,1724304,9 April 1961,,9 April 1961,1961,In Range,324,Chontales,Santo Domingo,"nea Santo Domingo, along small river a short distance from town.",,,,,,,,Tree ca. 8 m. tall. Fruits dull pink-red,e0c03a36-a829-47c0-8c2a-e2ebf38961dc,2deeee0b-75b7-451f-b5e7-6c357a346e83,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/081/V0616095F.jpg,V0616095F,Costa Rica,11 Dec 1985,,"Gómez-Laurito, Jorge",Jorge Gomez-Laurito,145330,"Jorge Gomez-Laurito (Gómez-Laurito, Jorge)",J. Gómez-Laurito (FM),46561,True|145330,True,True|Costa Rica,True,False|No-co-collectors,True|Costa Rica,True|Lifespan,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818081,Ficus americana,97325,,10979,1988927,11-XII-1985,,11-XII-1985,1985,In Range,188,Alajuela,Los Chiles,Los Chiles,40.0,,Metres,,,,,Arbol de 5 m de alt.; frutos rojos; creciendo en un patio.,d07e794c-2922-447d-b78f-b347a4768a32,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/003/V0616096F.jpg,V0616096F,Costa Rica,18 Feb 1990,,Erick Bello,Erick Bello,140122,Erick Bello (Erick Bello),Erick Bello C. (HUH),28023,False|Unlisted_M,True,True|Costa Rica,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818003,Ficus americana,97325,,1915,2192371,18 February 1990,,18 February 1990,1990,In Range,188,Alajuela,,"Reserva Forestal de Arenal Quebrada San Gerardo, Rio Cano Nego. Finca de Rodolfo Quesada. ",800.0,,Metres,,10 23 N,84 48 W,en potrero,"Arbol de 12 m x 28 cm DAP; Frutos rojos con puntos crema, latex blanco, pedunculo y caliz verde, semillas negras, estambres crema-amarillo. ",0fcd4c6f-9dff-496f-a160-a899b964af67,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/039/V0616097F.jpg,V0616097F,Costa Rica,3 Jan 1964,,"Williams, Louis O.",Louis O. Williams,116572,"Louis O. Williams (Williams, Louis O.)",L. O. Williams (FM),52245,True|116572,True,True|Costa Rica,True,True|1,True|Costa Rica,True|Lifespan,True|1,Name|ID|Country|Date|Team,Antonio Molina R.,Antonio Molina R.,,Antonio Molina R. (Antonio Molina R.),H. M. Curran (FM),36607,True|1707,False,False,True,False,False,False,False,ID|Date,"Williams, Terua P.",Terua P. Williams,125153,"Terua P. Williams (Williams, Terua P.)",Terua P. Williams (HUH),71670,True|125153,True,True|Costa Rica,True,True|1,False,False,False|No-team-data,Name|ID|Country|Date|Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818039,Ficus americana,97325,,26566,1633045,"January 3, 1964",,"January 3, 1964",1964,In Range,417,Guanacaste,Tilarán,"west of Tilaran, Cordillera de Guanacaste",,,,,,,Humid forest area in hill,"Tree 12-15 meters tall, trunk diameter 50 cm. ",a6c1b785-e03d-42a4-a555-c440bca31cf1,76a2c95c-f0df-403e-b971-00001398fa26,e4bf4f39-a360-4bdc-89e2-456b5c0c50bf,,,,
http://fm-digital-assets.fieldmuseum.org/2818/062/V0616098F.jpg,V0616098F,Costa Rica,19 Dec 1966,20 Dec 1966,,William Burger,,William Burger (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,William Ramirez B.,,William Ramirez B.  (nan),William Ramirez B. (HUH),180064,False|Unlisted,True,True|Costa Rica,True,False,False,False,False|No-team-data,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818062,Ficus americana,97325,,3974,1724445,19 & 20 Dec. 1966,,19 & 20 Dec. 1966,1966,Collector Not Found,1884,,,near Moravia and along the road toward Turrialba,1000.0,,Metres,,9 51 N,83 26 W,Cleared pasture-lands and forest on crests of nearby hills,"small tree + - 5m tall with clean straight trunk & open round crown, figs with purple or red spots near houses.",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/019/V0616099F.jpg,V0616099F,Costa Rica,9 Jul 1989,,C. Kernan,C. Kernan,143863,C. Kernan (C. Kernan),C. Kernan (HUH),18681,False|Unlisted_M,True,True|Costa Rica,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818019,Ficus americana,97325,,1219,2117412,9 July 1989,,9 July 1989,1989,In Range,2220,Puntarenas,,"Parque Nacional Corcovado, Sirena, Rio Claro",1.0,50.0,Metres,,8 28 N,83 35 W,,Epiphytic shurb/tree 7 m. Growing at [0 m;] leaves small; figs small; brownish [or] tinged with pink.,092e6f13-fe1f-4cce-aae8-1dc4c4cd4756,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/031/V0616100F.jpg,V0616100F,Costa Rica,12 Jul 1983,,"Barringer, Kerry A.",Kerry Barringer,142001,"Kerry Barringer (Barringer, Kerry A.)",K. A. Barringer (FM),49608,True|142001,True,True|Costa Rica,True,False|No-co-collectors,True|Costa Rica,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818031,Ficus americana,97325,,3724,1988926,12 Jul 1983,,12 Jul 1983,1983,In Range,44620,Heredia,Sarapiqui,"Sarapiqui, on road between Cariblanco and San Miguel. ",700.0,,Metres,,10 16 N,84 10 W,roadside,Fallen tree; fruits green,3c68ab80-d532-49b5-9ff3-507adfdf6921,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/960/V0616101F.jpg,V0616101F,Costa Rica,3 Jan 1964,,A. Jiménez M.,Alfonso Jimenez M.,124153,Alfonso Jimenez M.  (A. Jiménez M.),A. Jiménez (FM),14316,True|124153,True,True|Costa Rica,True,False|No-co-collectors,True|Costa Rica,False,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817960,Ficus americana,97325,,1518,1627756,"Enero 3, 1964",,"Enero 3, 1964",1964,In Range,417,Guanacaste,Tilarán,Entre Tilaran y El Silencio.,,,,,,,,Arbol 10-12 m. con largas ramas horizontales.,bfdb2bfd-499e-4e82-a7b2-e2a85c31f6c4,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/965/V0616102F.jpg,V0616102F,Costa Rica,19 Dec 1966,20 Dec 1966,,William Burger,,William Burger (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,William Ramirez B.,,William Ramirez B.  (nan),William Ramirez B. (HUH),180064,False|Unlisted,True,True|Costa Rica,True,False,False,False,False|No-team-data,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817965,Ficus americana,97325,,3970,1724446,19 & 20 Dec. 1966,,19 & 20 Dec. 1966,1966,Collector Not Found,1884,,,near Moravia and along the road toward Turrialba,1000.0,,Metres,,9 51 N,83 26 W,Cleared pasture-lands and forest on crests of nearby hills,"Tree 15m branching near ground (2-3m). Figs with pale colored spots, lvs dark green & lustrous below, midrib pale green on both surfaces",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/111/V0616103F.jpg,V0616103F,Costa Rica,00 Feb 1940,,Alexander Frank Skutch,Alexander F. Skutch,144783,Alexander F. Skutch (Alexander Frank Skutch),A. F. Skutch (FM),13639,True|144783,True,True|Costa Rica,True,False|No-co-collectors,True|Costa Rica,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818111,Ficus americana,97325,,4666,1044359,Feb. 1940,,Feb. 1940,1940,In Range,1996,Cartago,Turrialba,near Turrialba,600.0,,Metres,,,,,Small epiphytic tree,e4ab7bc8-5978-464d-bb72-58aaa667ca33,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/085/V0616104F.jpg,V0616104F,Panama,30 May 1996,,C. Galdames,C. Galdames,125843,C. Galdames (C. Galdames),Carmen Galdames (HUH),18613,False|Unlisted_M,True,True|Panama,True,True|1,False,False,False|No-team-data,Name|Country|Date|Team,,B. Arauz,,B. Arauz (nan),B. Araúz (HUH),16654,False|Unlisted,True,True|Panama,True,True|1,False,False,False|No-team-data,Name|Country|Date|Team,J. Deago,J. Deago,108465,J. Deago (J. Deago),J. Deago (HUH),40495,True|108465,True,True|Panama,True,False,False,False,False|No-team-data,Name|ID|Country|Date,"Goméz, N.",N. Gomez,186715,"N. Gomez (Goméz, N.)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,2818085,Ficus apollinaris,31604,,3020,2220543,30 de mayo de 1996,,30 de mayo de 1996,1996,In Range,560,Panamá,,"Parque Nacional Altos de Campana, Ascendiendo a la cima de Cerro Campana desde el Sendero Panama",750.0,1000.0,Metres,,,,Bosque premontano nuboso,"Arbol de + - 20 m, latex lechoso. Frutos verdes",0dfa27c5-26d0-40a7-b0c8-409bb0eb3afb,,f7f0bf20-2d9c-4663-8f73-78cdde455521,c30f20b0-1242-4cf1-bca9-1da79a00ff2d,,,
http://fm-digital-assets.fieldmuseum.org/2817/995/V0616105F.jpg,V0616105F,Honduras,6 Dec 1927,20 Mar 1928,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Honduras,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817995,Ficus apollinaris,31604,,54573,583640,"Dec 6, 1927-Mar. 20, 1928",,"Dec 6, 1927-Mar. 20, 1928",1927,In Range,227231,Atlántida,Tela,"Lancetilla Valley, near Tela",20.0,600.0,Metres,,,,Wet forest.,Shrub 8 ft. Sap milky,2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/984/V0616106F.jpg,V0616106F,Honduras,6 Dec 1927,20 Mar 1928,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Honduras,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817984,Ficus apollinaris,31604,,54158,582976,"Dec. 6, 1927-Mar. 20, 1928",,"Dec. 6, 1927-Mar. 20, 1928",1927,In Range,227231,Atlántida,Tela,"Lancetilla Valley, near Tela",20.0,600.0,Metres,,,,Wet forest,"""Higo""; Small tree",2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/112/V0616107F.jpg,V0616107F,Belize,5 May 1976,9 May 1976,G. R. Proctor,George R. Proctor,101316,George R. Proctor (G. R. Proctor),G. R. Proctor (FM),568,True|101316,True,False,True,False|No-co-collectors,True|Belize,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818112,Ficus apollinaris,31604,,36106,1782289,"May 5 - 9, 1976",,"May 5 - 9, 1976",1976,In Range,974,Toledo,,"Columbia Forest Reserve, vicinity of forest camp c. 6 miles due south of Cabro, in upper Rio Grande drainage area.",1000.0,,Feet,,,,High forest.,"Tree 35 m. tall; sap semi-watery. ""Tsutz""",57f6cd2a-1f2e-4186-858e-d07c3609ef5d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/103/V0616108F.jpg,V0616108F,Guatemala,23 Jul 1942,,"Steyermark, J. A.",Julian A. Steyermark,101462,"Julian A. Steyermark (Steyermark, J. A.)",J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818103,Ficus apollinaris,31604,,49307,1141081,"July 23, 1942",,"July 23, 1942",1942,In Range,3515,Huehuetenango,,"between Ixcan and Rio Ixcan, Sierra de los Cuchumatanes",150.0,200.0,Metres,,,,Dense rich forest,"Vines; leaves firmly membranous, dark green above, dull paler green beneath",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
